1	55.9603
2	54.8433
3	110.4242
4	5.9279
5	140.0943
6	38.6539
7	6.0940
8	42.3243
9	165.9468
10	21.9048
11	44.6779
12	2467.0601
13	38.5541
14	61.7102
15	16.6511
16	384.2271
17	130.4155
18	30.2355
19	111.4574
20	40.6431
21	653.7965
22	41.9694
23	15.9172
24	404.4678
25	9.7536
26	29.8341
27	10.2676
28	38.8321
29	57.0367
30	119.9981
31	21.7320
32	21.0993
33	87.5005
34	21.7097
35	1304.0253
36	93.3101
37	13.8872
38	33.6742
39	88.2547
40	58.2261
41	128.3127
42	52.1506
43	14.7929
44	17.1252
45	17.8496
46	238.8839
47	55.5319
48	164.8101
49	54.8192
50	50.5189
51	206.3876
52	11.9616
53	16.8504
54	14.0959
55	24.8265
56	28.0682
57	36.4606
58	143.2101
59	40.2047
60	161.3347
61	31.9964
62	398.4132
63	19.8177
64	68.0975
65	818.0551
66	65.4150
67	51.0495
68	12.3364
69	93.3096
70	174.0687
71	121334.5000
72	57.2663
73	735.2034
74	88.4718
75	8.0700
76	39.1191
77	98.8792
78	45.8807
79	40.3341
80	14.7056
81	18.6746
82	24.4744
83	37.0793
84	84.7078
85	96.9366
86	23.9709
87	9.2620
88	35.7295
89	349.4796
90	11.5494
91	53.0960
92	4.6923
93	37.2665
94	320.5171
95	18.9317
96	230.7924
97	25.5323
98	60.6574
99	50.6471
100	19.2231
101	74.0746
102	275.3334
103	51.7830
104	7.9692
105	36.7408
106	24.1658
107	22.9349
108	74.7538
109	49.8419
110	81.7344
111	12.2266
112	23.0427
113	13.7979
114	1815.7439
115	13.1418
116	27.3091
117	22.5675
118	454.5942
119	66.0758
120	25.4848
121	203.3840
122	25.7718
123	16.0189
124	73.3475
125	30.9361
126	20.3807
127	43.3492
128	32.3357
129	56.9518
130	23.8111
131	26.0931
132	82.4779
133	59.7810
134	21.6541
135	17.0557
136	18.2155
137	598.1929
138	55.2622
139	69.9001
140	297.4804
141	203.1736
142	141.5600
143	5.1911
144	43.0449
145	70.7653
146	70.8247
147	112.7295
148	18.2896
149	20.3710
150	116.2938
151	54.3489
152	19.2790
153	8.3599
154	24.5333
155	14.3068
156	37.6181
157	7.5483
158	854.1475
159	12250.1426
160	1201.1101
161	15.2990
162	229.9083
163	19.4299
164	420.7950
165	103.8553
166	28.8163
167	32.5555
168	48.0095
169	32.9246
170	64.4194
171	89.5442
172	14.8513
173	433.4686
174	384.4984
175	62.6966
176	89.2108
177	84.0161
178	35.8976
179	25.6900
180	163.9692
181	462.2609
182	24.5844
183	30.2965
184	58.0168
185	129.9496
186	38.9695
187	50.0868
188	49.0558
189	311.7408
190	21.6884
191	137.4762
192	66.8106
193	13.7799
194	12.2561
195	8.8320
196	9.4725
197	60.7119
198	213.1610
199	38.1742
200	11.2114
201	249.4931
202	16.4218
203	20.3480
204	112.1441
205	48.9542
206	1843.6272
207	26.6207
208	97.4649
209	40.4089
210	103.4666
211	13.8705
212	43.2608
213	9.1815
214	24.5263
215	42.2460
216	32.6790
217	52.8770
218	10.0189
219	103.8230
220	16.3586
221	28.1155
222	10.2605
223	21.8187
224	30.4581
225	15.3860
226	21.6847
227	19.6359
228	327.2601
229	15.1021
230	967.1374
231	15.0212
232	93.6827
233	6.7903
234	15.3058
235	9.4425
236	195.4198
237	93.8253
238	118.5551
239	30.8449
240	17.6996
241	61.0344
242	49.1558
243	7.2560
244	217.0833
245	30.4553
246	24.4373
247	3.6779
248	34.7098
249	17.6520
250	124.3097
251	39.4284
252	125.9994
253	209.1212
254	32.3125
255	163.7708
256	96.9433
257	527.6854
258	11.3469
259	25.0443
260	84.4566
261	12.5810
262	11.2416
263	48.3880
264	15.9587
265	3.6197
266	22.5073
267	13.6658
268	43.5421
269	5.0827
270	48.9385
271	108.9087
272	26.1001
273	36.1407
274	18.1802
275	49.9653
276	11.3405
277	52.9176
278	93.5234
279	48.6903
280	58.2165
281	33.6416
282	240.5185
283	25.7982
284	22.5345
285	42.3695
286	126.6143
287	97.5984
288	20.9384
289	157.1745
290	45.9305
291	876.6237
292	78.6186
293	778.5933
294	8.1756
295	23.1624
296	21.5273
297	87.6621
298	34.1677
299	21.3136
300	28.1852
301	128.1664
302	14.8873
303	174.9251
304	4.8225
305	11.3342
306	50.3968
307	21.6633
308	6.3548
309	63.9750
310	2632.4780
311	26.8845
312	70.6857
313	2450.2153
314	23.2870
315	341.9909
316	12.1179
317	26.3861
318	32.5883
319	63.7648
320	33.6795
321	843.8604
322	40.2657
323	74.4747
324	16.1344
325	44.5431
326	17.3173
327	171.0353
328	12.9801
329	555.1436
330	52.2975
331	21.2109
332	218.2307
333	886.7625
334	69.0899
335	15.5482
336	15.0080
337	167.4615
338	97.1246
339	181.6684
340	14.1769
341	58.9590
342	50.3873
343	13.5853
344	116.3642
345	55.6778
346	42.3389
347	29.3070
348	7.8893
349	54.7486
350	60.8110
351	40.1908
352	42.6721
353	20.8791
354	90.7289
355	22.5307
356	16.5732
357	28.1334
358	23.9170
359	34.2621
360	6.6536
361	70.3490
362	12.7056
363	26.9970
364	238.1057
365	40.0077
366	21.9815
367	132.4727
368	128.9649
369	68.4923
370	36.1793
371	13.6029
372	16.0962
373	33.2247
374	97.4654
375	42.9256
376	18.9450
377	247.4736
378	45.6622
379	175.4048
380	40.0028
381	26.9576
382	17.2123
383	22.1555
384	91.6898
385	52.4422
386	39.0520
387	122.6873
388	6.3773
389	13.1793
390	9.2461
391	18.3113
392	39.6209
393	31.9303
394	23.2900
395	69.9448
396	16.5981
397	24.4036
398	11.9093
399	41.0057
400	19.3958
401	70.7653
402	5.5639
403	286.7141
404	39.0377
405	74.1182
406	43.3684
407	6.2684
408	28.0720
409	8.9625
410	39.3157
411	17.9091
412	94.0820
413	69.5991
414	11.0173
415	278.0900
416	36.1667
417	2948.1877
418	42.1939
419	51.1948
420	6.6261
421	20.3519
422	395.0983
423	20.0416
424	34.8566
425	31.6287
426	27.6805
427	12.5429
428	417.6273
429	23.7449
430	17.1572
431	11.1210
432	16.1149
433	264.1284
434	31.4037
435	266.3623
436	12.4618
437	63.1050
438	42.2227
439	421.9652
440	75.7674
441	40.6043
442	12.0706
443	44.3042
444	12.7153
445	22.2138
446	5.7245
447	19.3053
448	17.8646
449	11.1385
450	14.0303
451	520.2511
452	32.1331
453	12.3894
454	160.6860
455	36.4690
456	8.7003
457	185.0394
458	16.8294
459	158.9959
460	14.0871
461	44.6902
462	804.3469
463	94.9832
464	34.3064
465	26.9198
466	49.9386
467	237.3405
468	13.6991
469	39.5331
470	26.5403
471	231.6318
472	33.7427
473	30.5666
474	132.2218
475	33.2049
476	5.3133
477	38.7396
478	21.9332
479	58.4042
480	3.4844
481	51.2278
482	191.7241
483	28.5260
484	27.1645
485	24.0890
486	11.4200
487	28.9862
488	57.3443
489	26.8211
490	44.7060
491	15.7824
492	74.0695
493	9.7162
494	14.6444
495	33.6408
496	31.4001
497	29.7653
498	5.9640
499	18.2891
500	26.7505
501	33.5226
502	216.7240
503	47.8095
504	256.0546
505	102.3433
506	11.1719
507	29.9342
508	17.0487
509	62.5162
510	137.9454
511	30.1624
512	17.5009
513	33.5329
514	19.3690
515	201.5203
516	1941.2028
517	34.4120
518	203.9692
519	64.7155
520	39.2875
521	172.7101
522	19.2392
523	45714.0391
524	13.9311
525	33.9603
526	59.7840
527	76.2914
528	44.3370
529	31.8127
530	31.3165
531	4212.3403
532	108.2563
533	17.4988
534	33.8215
535	11.8082
536	17.7131
537	161.0619
538	404.8214
539	55.5188
540	1310.9668
541	481.6593
542	6.8200
543	310.3169
544	86.8237
545	43.4341
546	578.2183
547	23.2457
548	169.7618
549	20.5127
550	39.7318
551	45.6076
552	7982.9214
553	50.5795
554	8.8960
555	45.6812
556	27.0485
557	20.4122
558	17.2756
559	642.6406
560	37.7502
561	79.3204
562	199.9689
563	29.2605
564	164.9346
565	48.8954
566	41.7485
567	19.0648
568	11.9129
569	51.6365
570	398.8934
571	24.3014
572	48.2663
573	14.8543
574	19.8667
575	73.9633
576	8.0521
577	147.0176
578	108.2599
579	47.0299
580	33.0358
581	128.9330
582	24.0625
583	45.8014
584	29.2274
585	483.1944
586	33.4050
587	128.5611
588	96.9656
589	153.9747
590	1263.2714
591	16.6373
592	26.4380
593	26.2118
594	13.7940
595	46.9329
596	10.5238
597	8.1225
598	75.8588
599	67.6180
600	14.2086
601	40.5481
602	118.8093
603	15.1602
604	27.1052
605	21.9134
606	35.3758
607	35.4138
608	8.9918
609	7.3022
610	48074.7266
611	30.3419
612	773.1688
613	62.9258
614	15.7450
615	33.3409
616	50.4983
617	126.5398
618	19.4339
619	18.2000
620	16.9387
621	213.4658
622	335.7211
623	17.1311
624	20.6808
625	29.4287
626	18.0308
627	761.1703
628	14.0744
629	157.3739
630	7.0972
631	23.4676
632	210.8556
633	52.3679
634	187.1553
635	41.7295
636	151.1265
637	19.0154
638	173.9542
639	22.0501
640	12250.1426
641	21.4173
642	9.6727
643	175.6749
644	22.4489
645	50.6980
646	38.6781
647	241.3078
648	78.6865
649	59.7451
650	41.3771
651	61.2611
652	56.5604
653	21.9550
654	2.9569
655	367.2328
656	17.3278
657	35.2316
658	16.2475
659	28.5621
660	161.2694
661	15.5821
662	21.3220
663	187.7576
664	100.5912
665	136.3254
666	75.5587
667	935.8484
668	7.4296
669	30.4037
670	14.0862
671	76.1448
672	14.5945
673	47.5649
674	13.9122
675	186.9867
676	886.7625
677	29.2807
678	16.5301
679	12.7783
680	30.9084
681	2215.3191
682	82.0117
683	20.6721
684	183.2520
685	662.6319
686	3.6837
687	28.6368
688	11.4117
689	44.7818
690	27.3021
691	6.4803
692	55.1491
693	8.8156
694	69.9934
695	7.5426
696	16.1608
697	176.7817
698	10.3587
699	88.6710
700	30.8561
701	350.2511
702	691.6926
703	55.3173
704	54.7744
705	189.2416
706	18.5884
707	70.2104
708	92.2166
709	54.9053
710	37.8249
711	153.3875
712	42.3179
713	31.7984
714	24.6070
715	161018.7188
716	51.8551
717	17.6804
718	208553.6250
719	543.7930
720	91.1320
721	9.9741
722	10.7922
723	46.7544
724	68.0614
725	38.5315
726	16.0697
727	35.9619
728	26.5223
729	23.9144
730	9.6768
731	893.5380
732	23.7174
733	48.5489
734	96.4128
735	4.7848
736	62.7333
737	47.2253
738	61.7115
739	6.1230
740	13.2666
741	76.0754
742	13.4345
743	16.2202
744	33.1999
745	76.5778
746	49.3520
747	10532.8252
748	37.2384
749	165.6494
750	15.4937
751	85.4639
752	47.2504
753	22.7217
754	5.6711
755	32.9993
756	12.6007
757	160.6205
758	13.6451
759	14.3833
760	435.1851
761	19.7882
762	81.9440
763	50.1257
764	4823.5391
765	23.1210
766	19.6201
767	38.7616
768	24.8098
769	56.5760
770	166.0887
771	84.5278
772	105.0428
773	63.1208
774	18.0235
775	22.2350
776	26.7205
777	19.0062
778	15.0528
779	63.1244
780	10222.6182
781	32.1675
782	23.4585
783	8.0956
784	6.5962
785	46.6635
786	35.9772
787	29.7993
788	49.5252
789	75.4197
790	510.1005
791	25.3669
792	51.4288
793	65.9151
794	5.6043
795	16.2751
796	21.8736
797	166.6626
798	80.0872
799	221.4444
800	10.1012
801	10.2971
802	74.6807
803	50.0198
804	212.9658
805	40.4198
806	7.2606
807	273.8027
808	45.1479
809	72.9910
810	47.9584
811	136.3778
812	56.3632
813	51.0921
814	21.2669
815	72.2768
816	3497.9158
817	17.5836
818	14.9937
819	25.7303
820	14.5599
821	21.6745
822	30.3681
823	5.7354
824	38.4340
825	109.9699
826	18.6378
827	10.7386
828	9.3962
829	9000.4863
830	6.2347
831	185.6818
832	2908.2754
833	20.5504
834	17.9628
835	9.5814
836	59.0580
837	367.7334
838	27.8176
839	9.0989
840	95.3980
841	25.5804
842	11.0585
843	24.7524
844	209.4774
845	262.6884
846	60.9914
847	18.5083
848	1038.9420
849	53.1853
850	24.5738
851	13.0552
852	7.3684
853	161.6895
854	12.0571
855	38.3787
856	15.7494
857	31.3463
858	1041.1985
859	40.2598
860	56.7046
861	47.5270
862	25.8483
863	39.5572
864	1158.9368
865	158.3563
866	11.9978
867	120.1038
868	13.1984
869	92.3743
870	209.8864
871	31.2090
872	39.1711
873	37.3386
874	16.6142
875	33.8485
876	25.6309
877	3481.7410
878	24.3988
879	19.5333
880	6.8187
881	449.7223
882	2257.8503
883	74.4063
884	467.4617
885	121.9554
886	170.2096
887	42.4437
888	68.6992
889	58.8636
890	53.3514
891	70.4125
892	34.9927
893	12.6365
894	31.1572
895	7.1239
896	64.3991
897	6.6406
898	40.3566
899	44.2461
900	22.2349
901	770.2849
902	40.1078
903	27.2198
904	17.4953
905	6.9636
906	106.5067
907	278.4309
908	48.4375
909	30.9441
910	221.0429
911	27.0752
912	33.2382
913	12.3864
914	143.0400
915	72.5934
916	287.7864
917	528.8406
918	70.7653
919	77.3828
920	10.0960
921	794.4716
922	21.0030
923	34.2917
924	21.6510
925	1166.1014
926	83.5564
927	29.9778
928	17.5103
929	1152.6221
930	11.1588
931	92.8180
932	796.0289
933	133.1432
934	6.3013
935	24.6405
936	44.9379
937	92.7535
938	30.4550
939	54419.3594
940	40.0820
941	125.9184
942	16.1687
943	18.6482
944	25.9779
945	144.5677
946	31.4321
947	22.9508
948	17.7186
949	13.2688
950	13.2801
951	15.7805
952	55.7127
953	83.6341
954	44.7451
955	11.2091
956	48.0334
957	13.0327
958	24.4799
959	11.4418
960	171.9404
961	34.2019
962	291.4104
963	26.5728
964	656.2684
965	8.4159
966	88.5066
967	96.1879
968	70.7653
969	324.9967
970	13.9863
971	18.6945
972	51.1901
973	91.5639
974	15.7524
975	87.4534
976	97.7360
977	53.8747
978	16314.7568
979	196.6965
980	97.7530
981	8.4555
982	41.6139
983	27.6731
984	149.3442
985	268.0519
986	32.1150
987	27.3683
988	142.2327
989	21.4143
990	48.8680
991	93.6836
992	38.7682
993	12206.7490
994	26.7398
995	204.6465
996	28.2968
997	26.0495
998	15.9211
999	15.4708
1000	174.6077
1001	22.6622
1002	42.9160
1003	22.7217
1004	90.5141
1005	52.0426
1006	3.9828
1007	36.3701
1008	29.7062
1009	34.0827
1010	53.6898
1011	35.3444
1012	69.4331
1013	5.0855
1014	20.1163
1015	21.3187
1016	14.1008
1017	48.4994
1018	86.2166
1019	138.9555
1020	292.0223
1021	37.7046
1022	80.5447
1023	29.9301
1024	13.6535
1025	36.3150
1026	11.6410
1027	15.0864
1028	38.1136
1029	37.4280
1030	11.0722
1031	8.4220
1032	136.1412
1033	73.7701
1034	20.1815
1035	192.2234
1036	34.5256
1037	35.0373
1038	65.8603
1039	25.6892
1040	18.9672
1041	28.7664
1042	20.0200
1043	200.5903
1044	10.2248
1045	20.9338
1046	9.6687
1047	19.6801
1048	107.4562
1049	40.7782
1050	189.9155
1051	203.4635
1052	54.1472
1053	15.4013
1054	539.4086
1055	35.6980
1056	5.1741
1057	10.3078
1058	41.8214
1059	134.7446
1060	22.5449
1061	149.1908
1062	129359.4766
1063	413.3300
1064	41.3774
1065	35.5178
1066	75.0201
1067	63.6135
1068	684.4454
1069	151.3651
1070	34.0536
1071	33.5599
1072	16.3310
1073	331.1678
1074	90.0274
1075	23.1573
1076	88.9719
1077	79.8251
1078	1203.4176
1079	11.3179
1080	48.0043
1081	66.9233
1082	329.3560
1083	797.3152
1084	12.5919
1085	34.4794
1086	84.5309
1087	193.5829
1088	39.0658
1089	52.9229
1090	51.4915
1091	89.0145
1092	85.5316
1093	1322.7145
1094	188.7079
1095	10.3638
1096	13.7557
1097	25.6422
1098	55.4680
1099	8.9942
1100	32.4374
1101	4.2501
1102	32.0691
1103	36.8856
1104	69.5525
1105	21.6412
1106	88.5959
1107	16.6405
1108	57.7674
1109	16.1422
1110	25.5756
1111	102.6937
1112	18.0407
1113	17.1642
1114	14.4550
1115	30.0402
1116	21.4453
1117	44.3000
1118	64.7660
1119	115.8895
1120	434.4931
1121	74.2183
1122	21.3845
1123	13.7223
1124	26.9067
1125	12.6275
1126	82.7667
1127	9.2269
1128	24.0629
1129	36.4940
1130	18.4054
1131	64.2825
1132	37.4665
1133	71.9795
1134	104.6244
1135	16.4790
1136	6.0100
1137	241.0951
1138	25.0369
1139	91.0864
1140	22.4268
1141	79.1942
1142	25.0804
1143	13.6139
1144	114.3999
1145	145.3697
1146	11.4406
1147	64.6417
1148	634.8221
1149	28.0252
1150	127.0181
1151	52.8827
1152	66.0417
1153	1863.4977
1154	56.1710
1155	141.7218
1156	15263.8066
1157	206.2121
1158	1200.3469
1159	23.2016
1160	43.1944
1161	14.9640
1162	38.7615
1163	13.9411
1164	38.9761
1165	37.3303
1166	304.3787
1167	9.3468
1168	22.2187
1169	40.1224
1170	46.4625
1171	30.0352
1172	11.1380
1173	904.9476
1174	18.1237
1175	591.7261
1176	18.5547
1177	48.9836
1178	36.6455
1179	64.0607
1180	23.6868
1181	35.0118
1182	11.3556
1183	10.5704
1184	17.3798
1185	49.4262
1186	9.8307
1187	18.4804
1188	28.5455
1189	15.6598
1190	44.1828
1191	39.6101
1192	4.6664
1193	14.8400
1194	11.0626
1195	789.4919
1196	100.5660
1197	20.3842
1198	42.0874
1199	9.5829
1200	9.1620
1201	68.1275
1202	16.1825
1203	10.2721
1204	55.1518
1205	8.3018
1206	742.6403
1207	16.6828
1208	62.8269
1209	137.9944
1210	25.2560
1211	10.4015
1212	14.8923
1213	95.0737
1214	16.2846
1215	462.8123
1216	65.1500
1217	268.8370
1218	56.5725
1219	12.1730
1220	34.8903
1221	32.0858
1222	20.9927
1223	1708.8345
1224	15.2999
1225	16.2120
1226	136.6392
1227	36.6999
1228	15.2250
1229	21.6483
1230	12.8308
1231	323.9265
1232	567.3126
1233	23.5184
1234	53.8800
1235	20.3922
1236	12.8196
1237	1342.9595
1238	45.8159
1239	26.0659
1240	33.9848
